Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-30.812	-3.1213	-9.23024	-9.23024	-9.23024	-3.1213	-9.23024	-9.23024	-9.23024
-30.4434	-2.77259	-9.23024	-9.23024	-9.21034	-2.77259	-9.23024	-9.23024	-9.21034
-30.5251	-2.85423	-9.23024	-9.23024	-9.21034	-2.85423	-9.23024	-9.23024	-9.21034
-31.0122	-3.32146	-9.23024	-9.23024	-9.23024	-3.32146	-9.23024	-9.23024	-9.23024
-30.365	-2.69415	-9.23024	-9.21034	-9.23024	-2.69415	-9.23024	-9.21034	-9.23024
-30.1665	-2.47575	-9.23024	-9.23024	-9.23024	-2.47575	-9.23024	-9.23024	-9.23024
-28.7951	-3.32146	-9.23024	-9.23024	-7.01312	-3.32146	-9.23024	-9.23024	-7.01312
-28.9032	-2.61867	-9.23024	-9.23024	-7.82405	-2.61867	-9.23024	-9.23024	-7.82405
-28.3278	-2.85423	-9.23024	-9.23024	-7.01312	-2.85423	-9.23024	-9.23024	-7.01312
-27.2086	-3.1213	-9.23024	-9.23024	-5.62682	-3.1213	-9.23024	-9.23024	-5.62682
-27.4442	-2.54593	-9.23024	-9.23024	-6.43775	-2.54593	-9.23024	-9.23024	-6.43775
-27.1156	-3.02826	-9.23024	-9.23024	-5.62682	-3.02826	-9.23024	-9.23024	-5.62682
-26.3662	-2.27887	-9.23024	-9.23024	-5.62682	-2.27887	-9.23024	-9.23024	-5.62682
-26.4297	-2.34237	-9.23024	-9.23024	-5.62682	-2.34237	-9.23024	-9.23024	-5.62682
-26.7184	-2.93935	-9.23024	-9.23024	-5.31852	-2.93935	-9.23024	-9.23024	-5.31852
-25.7521	-2.47575	-9.23024	-9.23024	-4.81589	-2.47575	-9.23024	-9.23024	-4.81589
-26.0738	-3.00815	-9.23024	-9.23024	-4.60517	-3.00815	-9.23024	-9.23024	-4.60517
-26.6332	-2.85423	-9.23024	-9.23024	-5.31852	-2.85423	-9.23024	-9.23024	-5.31852
-25.9033	-3.02826	-9.23024	-9.23024	-4.41455	-3.02826	-9.23024	-9.23024	-4.41455
-25.1768	-2.47575	-9.23024	-9.23024	-4.24053	-2.47575	-9.23024	-9.23024	-4.24053
-26.1306	-2.61867	-9.23024	-9.23024	-5.05146	-2.61867	-9.23024	-9.23024	-5.05146
-27.5732	-3.1213	-9.23024	-9.23024	-5.99146	-3.1213	-9.23024	-9.23024	-5.99146
-25.6476	-2.77259	-9.23024	-9.23024	-4.41455	-2.77259	-9.23024	-9.23024	-4.41455
-25.421	-2.54593	-9.23024	-9.23024	-4.41455	-2.54593	-9.23024	-9.23024	-4.41455
-25.9199	-2.85423	-9.23024	-9.23024	-4.60517	-2.85423	-9.23024	-9.23024	-4.60517
-25.4803	-2.93935	-9.23024	-9.23024	-4.08044	-2.93935	-9.23024	-9.23024	-4.08044
-25.4937	-2.61867	-9.23024	-9.23024	-4.41455	-2.61867	-9.23024	-9.23024	-4.41455
-25.1768	-2.47575	-9.23024	-9.23024	-4.24053	-2.47575	-9.23024	-9.23024	-4.24053
-25.7521	-2.47575	-9.23024	-9.23024	-4.81589	-2.47575	-9.23024	-9.23024	-4.81589
-25.2469	-3.1213	-9.23024	-9.23024	-3.66516	-3.1213	-9.23024	-9.23024	-3.66516
-24.8586	-2.85423	-9.23024	-9.23024	-3.54391	-2.85423	-9.23024	-9.23024	-3.54391
-24.9489	-2.40795	-9.23024	-9.23024	-4.08044	-2.40795	-9.23024	-9.23024	-4.08044
-25.1539	-3.02826	-9.23024	-9.23024	-3.66516	-3.02826	-9.23024	-9.23024	-3.66516
-26.4513	-2.93935	-9.23024	-9.23024	-5.05146	-2.93935	-9.23024	-9.23024	-5.05146
-25.3952	-2.85423	-9.23024	-9.23024	-4.08044	-2.85423	-9.23024	-9.23024	-4.08044
-24.9489	-2.40795	-9.23024	-9.23024	-4.08044	-2.40795	-9.23024	-9.23024	-4.08044
-24.468	-2.34237	-9.23024	-9.23024	-3.66516	-2.34237	-9.23024	-9.23024	-3.66516
-23.9897	-2.40795	-9.23024	-9.23024	-3.1213	-2.40795	-9.23024	-9.23024	-3.1213
-24.2004	-2.61867	-9.23024	-9.23024	-3.1213	-2.61867	-9.23024	-9.23024	-3.1213
-23.8517	-2.77259	-9.23024	-9.23024	-2.61867	-2.77259	-9.23024	-9.23024	-2.61867
-25.0668	-2.67405	-9.23024	-9.23024	-3.93223	-2.67405	-9.23024	-9.23024	-3.93223
-24.8833	-2.34237	-9.23024	-9.23024	-4.08044	-2.34237	-9.23024	-9.23024	-4.08044
-24.9183	-3.02826	-9.23024	-9.23024	-3.4296	-3.02826	-9.23024	-9.23024	-3.4296
-24.5842	-2.69415	-9.23024	-9.23024	-3.4296	-2.69415	-9.23024	-9.23024	-3.4296
-23.7227	-2.85423	-9.23024	-9.23024	-2.40795	-2.85423	-9.23024	-9.23024	-2.40795
-24.1829	-2.69415	-9.23024	-9.23024	-3.02826	-2.69415	-9.23024	-9.23024	-3.02826
-24.343	-2.21733	-9.23024	-9.23024	-3.66516	-2.21733	-9.23024	-9.23024	-3.66516
-28.2462	-2.77259	-9.23024	-7.01312	-9.23024	-2.77259	-9.23024	-7.01312	-9.23024
-30.4233	-2.75249	-9.23024	-9.21034	-9.23024	-2.75249	-9.23024	-9.21034	-9.23024
-30.6991	-3.02826	-9.23024	-9.21034	-9.23024	-3.02826	-9.23024	-9.21034	-9.23024
-30.5251	-2.85423	-9.23024	-9.21034	-9.23024	-2.85423	-9.23024	-9.21034	-9.23024
-28.6726	-2.40795	-9.23024	-9.21034	-7.82405	-2.40795	-9.23024	-9.21034	-7.82405
-30.0987	-2.40795	-9.23024	-9.23024	-9.23024	-2.40795	-9.23024	-9.23024	-9.23024
-30.3451	-2.69415	-9.23024	-9.21034	-9.21034	-2.69415	-9.23024	-9.21034	-9.21034
-29.0571	-2.77259	-9.23024	-9.23024	-7.82405	-2.77259	-9.23024	-9.23024	-7.82405
-27.4442	-2.54593	-9.23024	-9.23024	-6.43775	-2.54593	-9.23024	-9.23024	-6.43775
-27.9265	-3.02826	-9.23024	-9.23024	-6.43775	-3.02826	-9.23024	-9.23024	-6.43775
-27.374	-2.47575	-9.23024	-9.23024	-6.43775	-2.47575	-9.23024	-9.23024	-6.43775
-27.3062	-2.85423	-9.23024	-9.23024	-5.99146	-2.85423	-9.23024	-9.23024	-5.99146
-26.6332	-2.54593	-9.23024	-9.23024	-5.62682	-2.54593	-9.23024	-9.23024	-5.62682
-26.1306	-2.0433	-9.23024	-9.23024	-5.62682	-2.0433	-9.23024	-9.23024	-5.62682
-27.3062	-2.40795	-9.23024	-9.23024	-6.43775	-2.40795	-9.23024	-9.23024	-6.43775
-26.1869	-2.09964	-9.23024	-9.23024	-5.62682	-2.09964	-9.23024	-9.23024	-5.62682
-25.9877	-2.47575	-9.23024	-9.23024	-5.05146	-2.47575	-9.23024	-9.23024	-5.05146
-25.1653	-2.09964	-9.23024	-9.23024	-4.60517	-2.09964	-9.23024	-9.23024	-4.60517
-24.9183	-2.21733	-9.23024	-9.23024	-4.24053	-2.21733	-9.23024	-9.23024	-4.24053
-26.0579	-2.54593	-9.23024	-9.23024	-5.05146	-2.54593	-9.23024	-9.23024	-5.05146
-25.8022	-3.10119	-9.23024	-9.23024	-4.24053	-3.10119	-9.23024	-9.23024	-4.24053
-25.2174	-2.34237	-9.23024	-9.23024	-4.41455	-2.34237	-9.23024	-9.23024	-4.41455
-25.9199	-2.85423	-9.23024	-9.23024	-4.60517	-2.85423	-9.23024	-9.23024	-4.60517
-24.7808	-2.54593	-9.23024	-9.21034	-3.79424	-2.54593	-9.23024	-9.21034	-3.79424
-25.1768	-2.47575	-9.23024	-9.23024	-4.24053	-2.47575	-9.23024	-9.23024	-4.24053
-25.6187	-2.34237	-9.23024	-9.23024	-4.81589	-2.34237	-9.23024	-9.23024	-4.81589
-25.4141	-2.15762	-9.23024	-9.21034	-4.81589	-2.15762	-9.23024	-9.21034	-4.81589
-23.8517	-1.59702	-9.23024	-9.23024	-3.79424	-1.59702	-9.23024	-9.23024	-3.79424
-23.9396	-1.93517	-9.23024	-9.23024	-3.54391	-1.93517	-9.23024	-9.23024	-3.54391
-23.7704	-1.9885	-9.23024	-9.23024	-3.32146	-1.9885	-9.23024	-9.23024	-3.32146
-24.0608	-2.27887	-9.23024	-9.23024	-3.32146	-2.27887	-9.23024	-9.23024	-3.32146
-25.3321	-2.93935	-9.23024	-9.23024	-3.93223	-2.93935	-9.23024	-9.23024	-3.93223
-24.1899	-2.40795	-9.23024	-9.23024	-3.32146	-2.40795	-9.23024	-9.23024	-3.32146
-25.2351	-2.69415	-9.23024	-9.23024	-4.08044	-2.69415	-9.23024	-9.23024	-4.08044
-23.3907	-2.15762	-9.23024	-9.23024	-2.77259	-2.15762	-9.23024	-9.23024	-2.77259
-23.2764	-2.0433	-9.23024	-9.23024	-2.77259	-2.0433	-9.23024	-9.23024	-2.77259
-23.4995	-2.09964	-9.23024	-9.23024	-2.93935	-2.09964	-9.23024	-9.23024	-2.93935
-23.9334	-2.61867	-9.23024	-9.23024	-2.85423	-2.61867	-9.23024	-9.23024	-2.85423
-22.9872	-1.83258	-9.23024	-9.23024	-2.69415	-1.83258	-9.23024	-9.23024	-2.69415
-23.532	-2.21733	-9.23024	-9.23024	-2.85423	-2.21733	-9.23024	-9.23024	-2.85423
-24.472	-2.21733	-9.23024	-9.23024	-3.79424	-2.21733	-9.23024	-9.23024	-3.79424
-24.2378	-2.47575	-9.23024	-9.21034	-3.32146	-2.47575	-9.23024	-9.21034	-3.32146
-24.298	-2.40795	-9.23024	-9.23024	-3.4296	-2.40795	-9.23024	-9.23024	-3.4296
-24.0608	-2.27887	-9.23024	-9.23024	-3.32146	-2.27887	-9.23024	-9.23024	-3.32146
-24.7076	-3.21888	-9.23024	-9.23024	-3.02826	-3.21888	-9.23024	-9.23024	-3.02826
-24.0608	-2.27887	-9.23024	-9.23024	-3.32146	-2.27887	-9.23024	-9.23024	-3.32146
-24.6716	-2.27887	-9.23024	-9.23024	-3.93223	-2.27887	-9.23024	-9.23024	-3.93223
-23.3907	-2.15762	-9.23024	-9.23024	-2.77259	-2.15762	-9.23024	-9.23024	-2.77259
-24.8294	-2.93935	-9.23024	-9.23024	-3.4296	-2.93935	-9.23024	-9.23024	-3.4296
-24.2613	-2.77259	-9.23024	-9.23024	-3.02826	-2.77259	-9.23024	-9.23024	-3.02826
-28.8106	-2.54593	-9.21034	-7.82405	-9.23024	-2.54593	-9.21034	-7.82405	-9.23024
-29.3128	-3.02826	-9.23024	-7.82405	-9.23024	-3.02826	-9.23024	-7.82405	-9.23024
-30.6301	-2.93935	-9.23024	-9.23024	-9.23024	-2.93935	-9.23024	-9.23024	-9.23024
-29.3389	-1.68794	-9.23024	-9.21034	-9.21034	-1.68794	-9.23024	-9.21034	-9.21034
-28.2462	-2.77259	-9.23024	-9.23024	-7.01312	-2.77259	-9.23024	-9.23024	-7.01312
-28.482	-3.02826	-9.21034	-9.23024	-7.01312	-3.02826	-9.21034	-9.23024	-7.01312
-28.3278	-2.85423	-9.23024	-9.23024	-7.01312	-2.85423	-9.23024	-9.23024	-7.01312
-28.5435	-2.27887	-9.23024	-9.21034	-7.82405	-2.27887	-9.23024	-9.21034	-7.82405
-28.1998	-1.93517	-9.23024	-9.21034	-7.82405	-1.93517	-9.23024	-9.21034	-7.82405
-27.9265	-3.02826	-9.23024	-9.23024	-6.43775	-3.02826	-9.23024	-9.23024	-6.43775
-28.5634	-3.66516	-9.23024	-9.23024	-6.43775	-3.66516	-9.23024	-9.23024	-6.43775
-25.4537	-2.77259	-9.23024	-7.82405	-5.62682	-2.77259	-9.23024	-7.82405	-5.62682
-26.2646	-2.77259	-9.23024	-9.21034	-5.05146	-2.77259	-9.23024	-9.21034	-5.05146
-22.8918	-1.83258	-9.23024	-7.01312	-4.81589	-1.83258	-9.23024	-7.01312	-4.81589
-26.7184	-2.93935	-9.23024	-9.23024	-5.31852	-2.93935	-9.23024	-9.23024	-5.31852
-24.929	-2.69415	-9.23024	-9.21034	-3.79424	-2.69415	-9.23024	-9.21034	-3.79424
-25.5917	-2.54593	-9.23024	-9.21034	-4.60517	-2.54593	-9.23024	-9.21034	-4.60517
-24.3345	-2.09964	-9.21034	-9.23024	-3.79424	-2.09964	-9.21034	-9.23024	-3.79424
-25.0869	-2.69415	-9.23024	-9.23024	-3.93223	-2.69415	-9.23024	-9.23024	-3.93223
-25.2351	-2.69415	-9.23024	-9.23024	-4.08044	-2.69415	-9.23024	-9.23024	-4.08044
-24.343	-2.21733	-9.23024	-9.23024	-3.66516	-2.21733	-9.23024	-9.23024	-3.66516
-24.3279	-2.54593	-9.23024	-9.23024	-3.32146	-2.54593	-9.23024	-9.23024	-3.32146
-24.3279	-2.54593	-9.23024	-9.23024	-3.32146	-2.54593	-9.23024	-9.23024	-3.32146
-24.8734	-2.61867	-9.23024	-9.23024	-3.79424	-2.61867	-9.23024	-9.23024	-3.79424
-25.1397	-2.61867	-9.23024	-9.21034	-4.08044	-2.61867	-9.23024	-9.21034	-4.08044
-24.0278	-2.15762	-9.23024	-9.21034	-3.4296	-2.15762	-9.23024	-9.21034	-3.4296
-24.6517	-2.27887	-9.23024	-9.21034	-3.93223	-2.27887	-9.23024	-9.21034	-3.93223
-24.6627	-2.40795	-9.23024	-9.23024	-3.79424	-2.40795	-9.23024	-9.23024	-3.79424
-24.298	-2.40795	-9.23024	-9.23024	-3.4296	-2.40795	-9.23024	-9.23024	-3.4296
-24.8685	-2.47575	-9.23024	-9.23024	-3.93223	-2.47575	-9.23024	-9.23024	-3.93223
-23.5936	-2.27887	-9.23024	-9.23024	-2.85423	-2.27887	-9.23024	-9.23024	-2.85423
-23.4239	-1.93517	-9.23024	-9.23024	-3.02826	-1.93517	-9.23024	-9.23024	-3.02826
-23.7394	-2.15762	-9.23024	-9.23024	-3.1213	-2.15762	-9.23024	-9.23024	-3.1213
-23.9334	-2.0433	-9.23024	-9.23024	-3.4296	-2.0433	-9.23024	-9.23024	-3.4296
-24.343	-2.21733	-9.23024	-9.23024	-3.66516	-2.21733	-9.23024	-9.23024	-3.66516
-24.0575	-2.47575	-9.23024	-9.23024	-3.1213	-2.47575	-9.23024	-9.23024	-3.1213
-24.0845	-2.34237	-9.21034	-9.21034	-3.32146	-2.34237	-9.21034	-9.21034	-3.32146
-24.343	-3.02826	-9.23024	-9.23024	-2.85423	-3.02826	-9.23024	-9.23024	-2.85423
-24.298	-2.61867	-9.23024	-9.23024	-3.21888	-2.61867	-9.23024	-9.23024	-3.21888
-23.9272	-2.77259	-9.23024	-9.23024	-2.69415	-2.77259	-9.23024	-9.23024	-2.69415
-23.4623	-2.47575	-9.23024	-9.21034	-2.54593	-2.47575	-9.23024	-9.21034	-2.54593
-24.2577	-2.47575	-9.23024	-9.23024	-3.32146	-2.47575	-9.23024	-9.23024	-3.32146
-23.358	-2.0433	-9.23024	-9.23024	-2.85423	-2.0433	-9.23024	-9.23024	-2.85423
-22.9795	-2.0433	-9.23024	-9.23024	-2.47575	-2.0433	-9.23024	-9.23024	-2.47575
-24.5336	-2.40795	-9.23024	-9.23024	-3.66516	-2.40795	-9.23024	-9.23024	-3.66516
-23.7006	-2.69415	-9.23024	-9.23024	-2.54593	-2.69415	-9.23024	-9.23024	-2.54593
-23.7905	-2.47575	-9.23024	-9.23024	-2.85423	-2.47575	-9.23024	-9.23024	-2.85423
-22.897	-2.15762	-9.23024	-9.23024	-2.27887	-2.15762	-9.23024	-9.23024	-2.27887
-23.7422	-2.34237	-9.23024	-9.23024	-2.93935	-2.34237	-9.23024	-9.23024	-2.93935
-23.2764	-2.40795	-9.23024	-9.23024	-2.40795	-2.40795	-9.23024	-9.23024	-2.40795
-26.6096	-2.15762	-9.23024	-5.99146	-9.23024	-2.15762	-9.23024	-5.99146	-9.23024
-29.9497	-2.27887	-9.23024	-9.23024	-9.21034	-2.27887	-9.23024	-9.23024	-9.21034
-30.4434	-2.77259	-9.21034	-9.23024	-9.23024	-2.77259	-9.21034	-9.23024	-9.23024
-29.2239	-2.93935	-9.23024	-7.82405	-9.23024	-2.93935	-9.23024	-7.82405	-9.23024
-25.0692	-2.40795	-7.82405	-7.01312	-7.82405	-2.40795	-7.82405	-7.01312	-7.82405
-23.9184	-2.27887	-7.82405	-5.99146	-7.82405	-2.27887	-7.82405	-5.99146	-7.82405
-29.7705	-2.09964	-9.23024	-9.23024	-9.21034	-2.09964	-9.23024	-9.23024	-9.21034
-25.3554	-2.69415	-9.21034	-7.82405	-5.62682	-2.69415	-9.21034	-7.82405	-5.62682
-26.2646	-2.77259	-9.23024	-9.21034	-5.05146	-2.77259	-9.23024	-9.21034	-5.05146
-25.7322	-2.47575	-9.23024	-9.21034	-4.81589	-2.47575	-9.23024	-9.21034	-4.81589
-26.4753	-2.40795	-9.23024	-9.21034	-5.62682	-2.40795	-9.23024	-9.21034	-5.62682
-26.1862	-2.69415	-9.23024	-9.21034	-5.05146	-2.69415	-9.23024	-9.21034	-5.05146
-24.0475	-2.40795	-7.82405	-9.21034	-4.60517	-2.40795	-7.82405	-9.21034	-4.60517
-26.1107	-2.85423	-9.23024	-9.21034	-4.81589	-2.85423	-9.23024	-9.21034	-4.81589
-23.2923	-2.15762	-7.82405	-9.23024	-4.08044	-2.15762	-7.82405	-9.23024	-4.08044
-25.283	-2.40795	-9.23024	-9.23024	-4.41455	-2.40795	-9.23024	-9.23024	-4.41455
-24.7152	-2.34237	-9.23024	-9.21034	-3.93223	-2.34237	-9.23024	-9.21034	-3.93223
-24.6716	-2.54593	-9.23024	-9.23024	-3.66516	-2.54593	-9.23024	-9.23024	-3.66516
-23.7792	-2.21733	-9.23024	-9.21034	-3.1213	-2.21733	-9.23024	-9.21034	-3.1213
-24.6428	-2.40795	-9.23024	-9.21034	-3.79424	-2.40795	-9.23024	-9.21034	-3.79424
-23.7534	-1.88322	-9.23024	-9.21034	-3.4296	-1.88322	-9.23024	-9.21034	-3.4296
-24.3812	-1.9885	-9.23024	-9.23024	-3.93223	-1.9885	-9.23024	-9.23024	-3.93223
-25.0167	-2.47575	-9.23024	-9.23024	-4.08044	-2.47575	-9.23024	-9.23024	-4.08044
-22.0908	-1.93517	-9.21034	-7.82405	-3.1213	-1.93517	-9.21034	-7.82405	-3.1213
-24.0347	-2.54593	-9.23024	-9.23024	-3.02826	-2.54593	-9.23024	-9.23024	-3.02826
-24.5137	-2.40795	-9.23024	-9.21034	-3.66516	-2.40795	-9.23024	-9.21034	-3.66516
-22.7956	-2.21733	-9.21034	-7.82405	-3.54391	-2.21733	-9.21034	-7.82405	-3.54391
-25.109	-2.40795	-9.23024	-9.23024	-4.24053	-2.40795	-9.23024	-9.23024	-4.24053
-24.4888	-2.61867	-9.23024	-9.21034	-3.4296	-2.61867	-9.23024	-9.21034	-3.4296
-23.4215	-2.34237	-9.23024	-9.23024	-2.61867	-2.34237	-9.23024	-9.23024	-2.61867
-23.0898	-1.93517	-9.23024	-9.23024	-2.69415	-1.93517	-9.23024	-9.23024	-2.69415
-23.7171	-1.93517	-9.23024	-9.23024	-3.32146	-1.93517	-9.23024	-9.23024	-3.32146
-23.5626	-2.40795	-9.23024	-9.23024	-2.69415	-2.40795	-9.23024	-9.23024	-2.69415
-23.6571	-2.34237	-9.23024	-9.23024	-2.85423	-2.34237	-9.23024	-9.23024	-2.85423
-23.1979	-1.88322	-9.23024	-9.23024	-2.85423	-1.88322	-9.23024	-9.23024	-2.85423
-24.0376	-2.47575	-9.23024	-9.21034	-3.1213	-2.47575	-9.23024	-9.21034	-3.1213
-23.6251	-2.61867	-9.23024	-9.23024	-2.54593	-2.61867	-9.23024	-9.23024	-2.54593
-23.6787	-2.27887	-9.23024	-9.23024	-2.93935	-2.27887	-9.23024	-9.23024	-2.93935
-22.9117	-2.0433	-9.23024	-9.23024	-2.40795	-2.0433	-9.23024	-9.23024	-2.40795
-23.4771	-2.69415	-9.23024	-9.21034	-2.34237	-2.69415	-9.23024	-9.21034	-2.34237
-23.3907	-2.15762	-9.23024	-9.23024	-2.77259	-2.15762	-9.23024	-9.23024	-2.77259
-23.2237	-2.21733	-9.23024	-9.23024	-2.54593	-2.21733	-9.23024	-9.23024	-2.54593
-23.8407	-2.27887	-9.23024	-9.21034	-3.1213	-2.27887	-9.23024	-9.21034	-3.1213
-23.2853	-2.27887	-9.23024	-9.23024	-2.54593	-2.27887	-9.23024	-9.23024	-2.54593
-22.8262	-2.0433	-9.23024	-9.21034	-2.34237	-2.0433	-9.23024	-9.21034	-2.34237
-23.4822	-2.54593	-9.23024	-9.23024	-2.47575	-2.54593	-9.23024	-9.23024	-2.47575
-22.9217	-1.93517	-9.21034	-9.23024	-2.54593	-1.93517	-9.21034	-9.23024	-2.54593
-23.3243	-2.47575	-9.23024	-9.21034	-2.40795	-2.47575	-9.23024	-9.21034	-2.40795
-23.4504	-2.77259	-9.23024	-9.23024	-2.21733	-2.77259	-9.23024	-9.23024	-2.21733
-22.8354	-2.15762	-9.23024	-9.23024	-2.21733	-2.15762	-9.23024	-9.23024	-2.21733
-29.7141	-3.4296	-9.23024	-7.82405	-9.23024	-3.4296	-9.23024	-7.82405	-9.23024
-26.2548	-2.47575	-9.23024	-5.31852	-9.23024	-2.47575	-9.23024	-5.31852	-9.23024
-28.6726	-2.40795	-9.21034	-7.82405	-9.23024	-2.40795	-9.21034	-7.82405	-9.23024
-28.6925	-2.40795	-9.23024	-7.82405	-9.23024	-2.40795	-9.23024	-7.82405	-9.23024
-27.4243	-2.54593	-9.23024	-7.82405	-7.82405	-2.54593	-9.23024	-7.82405	-7.82405
-25.6445	-2.40795	-7.01312	-9.21034	-7.01312	-2.40795	-7.01312	-9.21034	-7.01312
-24.1352	-2.47575	-9.23024	-5.99146	-6.43775	-2.47575	-9.23024	-5.99146	-6.43775
-25.6943	-3.32146	-9.23024	-7.82405	-5.31852	-3.32146	-9.23024	-7.82405	-5.31852
-28.2263	-2.77259	-9.23024	-9.21034	-7.01312	-2.77259	-9.23024	-9.21034	-7.01312
-24.3032	-2.21733	-9.21034	-7.82405	-5.05146	-2.21733	-9.21034	-7.82405	-5.05146
-24.149	-2.0433	-9.23024	-7.82405	-5.05146	-2.0433	-9.23024	-7.82405	-5.05146
-23.7972	-2.15762	-9.21034	-7.82405	-4.60517	-2.15762	-9.21034	-7.82405	-4.60517
-23.4016	-2.34237	-9.23024	-7.01312	-4.81589	-2.34237	-9.23024	-7.01312	-4.81589
-24.0409	-1.93517	-9.23024	-9.21034	-3.66516	-1.93517	-9.23024	-9.21034	-3.66516
-21.789	-2.47575	-7.82405	-6.43775	-5.05146	-2.47575	-7.82405	-6.43775	-5.05146
-21.9588	-1.7832	-9.23024	-7.01312	-3.93223	-1.7832	-9.23024	-7.01312	-3.93223
-24.3889	-1.68794	-9.23024	-9.23024	-4.24053	-1.68794	-9.23024	-9.23024	-4.24053
-18.1377	-2.40795	-6.43775	-5.62682	-3.66516	-2.40795	-6.43775	-5.62682	-3.66516
-22.4191	-2.0433	-9.23024	-7.82405	-3.32146	-2.0433	-9.23024	-7.82405	-3.32146
-21.8262	-1.83258	-9.23024	-7.82405	-2.93935	-1.83258	-9.23024	-7.82405	-2.93935
-19.5435	-2.34237	-7.82405	-6.43775	-2.93935	-2.34237	-7.82405	-6.43775	-2.93935
-21.5223	-2.15762	-9.23024	-7.01312	-3.1213	-2.15762	-9.23024	-7.01312	-3.1213
-20.822	-1.93517	-9.23024	-6.43775	-3.21888	-1.93517	-9.23024	-6.43775	-3.21888
-22.2418	-1.9885	-9.21034	-7.82405	-3.21888	-1.9885	-9.21034	-7.82405	-3.21888
-23.8768	-2.40795	-9.23024	-9.21034	-3.02826	-2.40795	-9.23024	-9.21034	-3.02826
-21.6297	-2.09964	-9.23024	-7.82405	-2.47575	-2.09964	-9.23024	-7.82405	-2.47575
-21.2061	-2.61867	-7.82405	-7.82405	-2.93935	-2.61867	-7.82405	-7.82405	-2.93935
-22.5564	-1.68794	-9.23024	-9.23024	-2.40795	-1.68794	-9.23024	-9.23024	-2.40795
-22.7181	-2.34237	-7.82405	-9.23024	-3.32146	-2.34237	-7.82405	-9.23024	-3.32146
-23.2833	-1.9885	-9.23024	-9.21034	-2.85423	-1.9885	-9.23024	-9.21034	-2.85423
-23.3509	-2.15762	-9.21034	-9.21034	-2.77259	-2.15762	-9.21034	-9.21034	-2.77259
-22.8572	-2.15762	-9.21034	-9.21034	-2.27887	-2.15762	-9.21034	-9.21034	-2.27887
-21.8903	-2.21733	-9.23024	-7.82405	-2.61867	-2.21733	-9.23024	-7.82405	-2.61867
-22.9964	-1.7832	-9.23024	-9.21034	-2.77259	-1.7832	-9.23024	-9.21034	-2.77259
-22.7837	-1.93517	-9.23024	-9.21034	-2.40795	-1.93517	-9.23024	-9.21034	-2.40795
-23.8606	-2.27887	-9.23024	-9.23024	-3.1213	-2.27887	-9.23024	-9.23024	-3.1213
-23.4325	-2.15762	-9.21034	-9.21034	-2.85423	-2.15762	-9.21034	-9.21034	-2.85423
-21.9265	-2.09964	-9.23024	-7.82405	-2.77259	-2.09964	-9.23024	-7.82405	-2.77259
-22.4346	-2.27887	-9.21034	-7.82405	-3.1213	-2.27887	-9.21034	-7.82405	-3.1213
-23.0826	-2.0433	-9.21034	-9.21034	-2.61867	-2.0433	-9.21034	-9.21034	-2.61867
-21.6999	-2.09964	-9.23024	-7.82405	-2.54593	-2.09964	-9.23024	-7.82405	-2.54593
-23.2151	-2.47575	-9.23024	-9.23024	-2.27887	-2.47575	-9.23024	-9.23024	-2.27887
-23.1441	-2.54593	-9.23024	-9.21034	-2.15762	-2.54593	-9.23024	-9.21034	-2.15762
-23.8756	-2.47575	-9.23024	-9.23024	-2.93935	-2.47575	-9.23024	-9.23024	-2.93935
-22.1874	-2.27887	-9.23024	-7.82405	-2.85423	-2.27887	-9.23024	-7.82405	-2.85423
-23.3381	-2.0433	-9.23024	-9.21034	-2.85423	-2.0433	-9.23024	-9.21034	-2.85423
-23.9986	-2.61867	-9.23024	-9.21034	-2.93935	-2.61867	-9.23024	-9.21034	-2.93935
-23.4136	-2.27887	-9.23024	-9.21034	-2.69415	-2.27887	-9.23024	-9.21034	-2.69415
-22.3728	-1.83258	-9.23024	-9.21034	-2.09964	-1.83258	-9.23024	-9.21034	-2.09964
-23.2237	-2.21733	-9.23024	-9.23024	-2.54593	-2.21733	-9.23024	-9.23024	-2.54593
-28.6726	-2.40795	-9.21034	-7.82405	-9.23024	-2.40795	-9.21034	-7.82405	-9.23024
-28.1478	-2.69415	-9.21034	-7.01312	-9.23024	-2.69415	-9.21034	-7.01312	-9.23024
-25.751	-2.27887	-7.82405	-7.82405	-7.82405	-2.27887	-7.82405	-7.82405	-7.82405
-26.8469	-1.9885	-7.82405	-7.82405	-9.21034	-1.9885	-7.82405	-7.82405	-9.21034
-28.5236	-2.27887	-9.21034	-7.82405	-9.21034	-2.27887	-9.21034	-7.82405	-9.21034
-26.1663	-2.69415	-6.43775	-9.21034	-7.82405	-2.69415	-6.43775	-9.21034	-7.82405
-26.6985	-2.93935	-9.21034	-9.23024	-5.31852	-2.93935	-9.21034	-9.23024	-5.31852
-18.758	-1.64196	-6.43775	-5.62682	-5.05146	-1.64196	-6.43775	-5.62682	-5.05146
-24.0475	-2.40795	-7.82405	-7.82405	-5.99146	-2.40795	-7.82405	-7.82405	-5.99146
-21.5363	-2.61867	-7.01312	-7.82405	-4.08044	-2.61867	-7.01312	-7.82405	-4.08044
-22.7628	-2.27887	-9.23024	-7.01312	-4.24053	-2.27887	-9.23024	-7.01312	-4.24053
