ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.120677	18.0087	18.1467	1	
0.188807	6.356	5.31333	1	
0.134213	8.47467	7.76667	1	
0.156746	0.7945	0.86	0	
0.199103	6.88567	6.76667	5	
0.134809	10.5933	10.9733	4	
0.202494	6.62084	6.36	0	
0.18416	15.89	16.0733	2	
0.104003	20.9218	15.4933	0	
0.27688	18.8032	19.5	2	
0.276858	7.945	6.74667	4	
0.122268	13.2417	7.92667	0	
0.202174	2.64833	1.67333	0	
0.263973	14.5658	13.9133	3	
0.315044	37.0767	48.74	1	
0.194931	6.09117	5.68	0	
0.386275	20.9218	19.16	2	
0.283363	6.62084	4.72	0	
0.148804	6.356	6.01333	0	
0.0726365	7.68017	6.25333	0	
0.257548	9.534	10	4	
0.161206	6.62084	4.89333	1	
0.350154	33.1042	41.0067	0	
0.326444	21.9812	26.62	0	
0.264614	24.0998	26.6467	8	
0.347522	18.0087	22.5733	2	
0.503396	11.3878	16.98	0	
0.468059	30.4558	40.7467	0	
0.637796	1.85383	3.04	1	
0.137498	7.945	6.56667	0	
0.147499	10.5933	9.26	0	
0.392361	0.7945	0.453333	0	
0.106177	11.123	10.1933	2	
0.675325	0.7945	1.06	0	
na	0	0	0	
0.287194	13.2417	14.32	6	
0.253589	10.0637	11.4667	2	
0.227838	8.47467	7.12	2	
0.0997024	0.7945	0.926667	0	
0.360228	11.6527	12.5733	0	
0.142823	23.0405	17.9133	1	
0.529748	8.47467	10.8	0	
na	0	0	0	
0.256428	5.29667	6.52667	0	
0.291498	0.529667	0.9	0	
0.178955	17.7438	17.4733	3	
0.325522	19.3328	18.7067	6	
0.291478	2.11867	1.69333	0	
0.205043	2.11867	2.06667	0	
0.182838	2.11867	2.08667	0	
0.22019	9.00434	9.71333	4	
0.312364	9.79884	11.8333	0	
0.138321	4.23734	1.98	0	
0.423429	1.589	2.34	0	
0.5488	4.50217	3.31333	0	
0.251014	25.424	26.6067	7	
0.250674	22.246	20.9333	3	
0.245782	17.7438	15.5467	0	
0.0536879	1.32417	1.32	0	
0.134066	2.64833	2.54	0	
0.278075	17.479	21.6733	1	
0.15255	24.6295	20.42	2	
0.138324	1.589	2.29333	1	
0.275445	12.712	13.44	1	
0.122248	5.82634	5.75333	5	
0.149153	13.2417	9.86	4	
0.364909	11.3878	14.34	0	
0.176513	7.41534	7.14	0	
0.392329	13.5065	17.34	3	
0.359167	3.9725	3.23333	0	
0.32856	24.6295	30.9067	2	
0.136368	10.0637	8.96	0	
0.0873655	10.3285	7.13333	0	
0.248398	20.3922	23.6333	2	
0.377352	23.835	23.42	11	
0.189985	17.479	16.68	1	
0.149433	25.1592	21.8667	0	
0.371735	11.123	11.22	0	
0.117953	3.44283	3.36667	1	
0.146485	14.5658	11.62	0	
0.0816051	4.23734	4.04667	0	
0.27061	8.47467	8.53333	0	
0.213314	5.29667	4.64667	2	
0.32732	19.068	13.8667	0	
0.0995756	9.00434	7.18667	1	
0.115182	6.62084	6.38	4	
0.214591	11.3878	11.6733	1	
0.116998	16.6845	15.8333	4	
0.251125	7.1505	6.03333	0	
0.189615	7.945	3.88	0	
0.227098	25.1592	23.6667	0	
0.186543	26.4833	18.68	1	
na	0	0	0	
0.134615	2.64833	2.42667	1	
0.201156	8.7395	8.10667	0	
0.212346	18.2735	17.5733	0	
na	0.264833	0.5	0	
0.243029	20.657	24.0133	1	
0.0837647	7.1505	3.88	0	
0.428703	8.47467	11.58	0	
0.324485	14.301	10.2467	0	
0.223385	24.3647	19.7333	0	
0.0927861	7.945	7.00667	1	
0.182345	18.2735	15.02	0	
0.189949	7.1505	7.12	3	
0.477259	25.9537	27.7467	1	
0.185554	5.03184	3.42667	0	
0.134012	11.123	8.94	1	
0.144551	4.23734	4.72	0	
0.13832	6.88567	4.15333	0	
0.224264	12.9768	11.4667	0	
0.303954	10.8582	13.3933	1	
0.305694	13.5065	11.6933	2	
0.217121	10.3285	12.4733	0	
0.3344	25.9537	36.38	1	
0.153445	14.5658	10.4733	1	
0.292865	20.657	20.72	3	
0.158339	9.00434	7.97333	0	
0.621212	1.32417	2.38	0	
0.232469	10.5933	8.34667	2	
0.371199	10.3285	11.8933	0	
0.232481	12.712	10.7467	1	
0.120751	13.7713	12.2867	0	
0.528108	17.7438	24.7867	1	
0.284234	24.0998	31.2733	1	
0.260097	25.9537	20.4067	0	
0.134824	5.5615	5.74	0	
na	0.264833	0.333333	0	
0.278974	15.89	15.2933	0	
0.242857	6.09117	6.96667	3	
0.162433	6.09117	5.14	0	
0.272824	16.4197	18.8333	3	
0.288232	22.7757	22.0133	6	
0.209326	17.479	18.88	0	
0.0985598	8.47467	6.36667	0	
0.748785	25.6888	43.26	1	
0.206765	19.5977	18.4267	2	
0.122133	15.0955	10.8	0	
0.180551	11.6527	12.32	1	
0.185208	15.3603	12.58	0	
0.405006	8.20984	11.94	0	
0.124005	14.8307	14.3467	0	
0.243104	11.123	9.5	0	
0.0939128	6.88567	7.54	0	
0.198501	19.3328	18.2733	1	
0.329161	19.3328	20.6867	7	
0.474931	11.6527	5.26667	0	
0.404458	33.6338	35.06	1	
0.463736	29.9262	40.7533	0	
0.0743932	6.62084	5.58	2	
0.212842	21.4515	22.12	9	
0.182234	7.41534	8.02667	1	
0.124881	15.3603	11.78	4	
0.286324	3.44283	3.45333	0	
0.0373599	10.5933	7.24	1	
0.236882	4.50217	5.22	3	
0.366285	14.301	12.8733	1	
0.264716	23.5702	26.22	0	
0.332788	21.9812	24.06	0	
0.114372	10.8582	9.66667	0	
0.178542	7.41534	6.19333	2	
1	0.7945	0.84	0	
0.242068	2.64833	2.64667	0	
0.169465	14.0362	13.1667	3	
0.33195	15.0955	19.08	1	
0.202117	18.2735	16.6867	3	
0.256143	2.64833	2.26	2	
0.206755	18.5383	19.04	2	
0.1952	12.1823	10.3933	2	
0.204801	8.7395	8.47333	0	
0.387832	7.41534	9.64	1	
0.151637	15.89	15.5467	0	
0.215785	16.6845	18.8733	5	
0.348215	14.5658	14.8667	0	
0.0945854	21.4515	18.8067	3	
0.150999	17.479	17.5133	0	
0.179159	10.3285	11.1867	3	
0.545734	31.78	49.7267	2	
0.279729	11.3878	13.7133	2	
0.287242	26.4833	34.7533	0	
0.386819	21.9812	29	0	
0.207673	14.5658	14.6133	2	
0.102886	7.1505	5.81333	1	
0.422531	11.6527	10.2067	0	
0.209165	9.00434	8.49333	0	
0.210465	9.79884	8.99333	0	
0.210415	5.5615	2.74	0	
0.478352	19.8625	16.1333	0	
0.203042	10.8582	10.4333	2	
0.184753	5.29667	5.06	1	
0.509804	0.529667	0.973333	0	
0.190512	15.89	12.62	2	
0.13396	20.1273	14.3733	0	
0.110275	24.6295	18.0267	0	
0.121002	2.91317	2.40667	1	
0.0808435	5.03184	5.56667	0	
0.215272	6.88567	8.08667	2	
0.460128	31.2503	29.44	1	
0.273323	2.11867	2.72	0	
0.268748	6.356	5.80667	0	
0.0815401	5.03184	3.66	3	
0.272502	17.479	19.4933	0	
0.0806577	17.479	14.4133	3	
0.207523	37.0767	42.4733	2	
0.0196588	0.7945	0.753333	0	
0.285757	24.8943	25.4933	4	
0.11803	13.5065	13.4467	0	
0.213234	19.8625	17.54	1	
0.106426	15.89	13.94	0	
0.223738	8.47467	8.3	1	
0.29298	11.123	12.7733	7	
0.141121	18.2735	14.6533	0	
0.235906	16.1548	15.9733	1	
0.0384615	0.7945	0.68	0	
0.19946	1.32417	1.68	0	
0.152967	6.62084	3.74	0	
0.110869	9.00434	7.25333	0	
0.232339	4.23734	3.78667	1	
0.155012	6.88567	6.3	1	
0.25886	24.8943	27.84	0	
0.455477	32.5745	30.7	0	
0.125984	2.91317	3.09333	0	
0.188232	5.03184	3.2	2	
0.224883	1.32417	1.46667	0	
0.276857	26.2185	29.12	3	
0.379278	4.767	3.48667	2	
0.125277	5.82634	6.16	0	
0.141306	19.8625	15.6467	0	
0.252996	21.1867	23.2333	2	
0.262175	13.2417	12.3867	1	
0.187326	27.5427	28.9667	4	
0.474272	9.26917	12.5867	0	
0.549631	19.3328	29.12	0	
0.314137	15.89	14.14	0	
0.241748	23.3053	16.1667	2	
0.185308	24.8943	27.6267	1	
0.198333	16.1548	15.8667	0	
0.301443	6.88567	7.21333	0	
0.0323401	3.178	2.90667	0	
0.165361	12.1823	7.86667	0	
0.206172	17.7438	12.72	4	
0.100113	7.68017	5.77333	1	
0.0997981	10.3285	9.59333	2	
0.0782292	7.945	3.71333	0	
0.282928	23.3053	28.9067	0	
0.0879171	2.91317	3.42	1	
0.245489	4.767	5.89333	0	
0.145758	6.88567	5.64	1	
0.317894	8.7395	8.62	4	
0.0435252	15.0955	9.79333	1	
0.241849	16.4197	18.52	5	
0.14654	17.479	17.4667	0	
0.26709	29.1317	30.9467	2	
0.138686	10.8582	9.20667	0	
0.016157	4.50217	3.48	1	
0.357215	18.2735	26.04	0	
0.278944	4.767	4.33333	0	
0.154667	10.0637	9.11333	1	
0.193674	14.5658	15.1333	2	
0.211258	6.88567	5.99333	5	
0.236324	17.479	18.0533	0	
0.025974	0.529667	0.5	0	
na	0.264833	0.22	0	
0.225062	6.62084	7.01333	2	
0.190351	4.767	4.74	0	
0.253227	21.1867	20.1267	0	
0.12851	2.64833	3.16667	2	
0.00362319	0.529667	0.233333	0	
0.389624	12.712	8.58	1	
0.109882	22.7757	18.08	5	
0.41408	1.32417	2	0	
0.183087	19.3328	19.78	7	
0.14478	3.70767	3.98667	0	
0.154446	23.5702	24.36	9	
0.278179	3.44283	5.05333	0	
0.20091	9.26917	10.98	8	
0.300506	9.79884	14.2	1	
0.192968	4.767	4.06667	2	
0.186055	9.79884	7.90667	0	
0.0859341	6.62084	4.63333	0	
0.132132	11.3878	8.43333	2	
0.167646	14.5658	15.4133	0	
0.314008	36.2822	33.0733	4	
0.112301	2.91317	2.3	1	
0.642706	30.9855	25.96	0	
0.259129	18.5383	15.04	2	
0.243097	16.6845	15.6467	0	
na	0	0	0	
0.275488	28.0723	33.0333	6	
0.189504	26.7482	26.2533	8	
0.444843	4.50217	6.28	1	
0.244629	17.7438	18.2867	6	
0.422188	28.602	36.6133	0	
0.182811	18.2735	15.44	0	
0.217366	16.9493	15.5133	5	
0.353129	28.602	37.9333	5	
0.00568182	0.529667	0.3	0	
0.390661	12.4472	13.7133	1	
0.158291	13.5065	10.6467	1	
0.158627	6.62084	5.41333	0	
0.707052	8.20984	13.4267	0	
0.157538	13.2417	12.7533	2	
0.0300208	3.9725	2.88667	3	
0.241925	10.0637	9.15333	1	
0.153545	2.3835	1.86667	0	
0.0294132	1.32417	1.56	0	
0.321607	3.9725	5.11333	2	
1	0.7945	0.46	0	
0.121861	8.20984	8.47333	4	
0.435714	21.9812	33.34	1	
0.267664	2.3835	1.15333	0	
0.223985	14.0362	13.9667	0	
0.230654	10.8582	12.74	3	
0.11738	7.41534	6.72667	1	
na	0	0	0	
0.153577	14.8307	12.2067	1	
0.278925	15.0955	18.3733	5	
0.27953	25.9537	31.68	0	
0.188429	16.4197	17.2667	1	
0.326577	18.5383	22.98	2	
0.268813	8.20984	8.52667	3	
0.0853754	5.5615	4.92667	0	
0.190746	4.767	4.65333	0	
0.385656	18.5383	22.6133	0	
0.307499	20.657	24.4467	0	
0.305397	36.8118	34.12	0	
0.347168	23.3053	28.22	1	
0.220618	18.2735	16.04	1	
0.164796	15.6252	15.8867	3	
0.378406	3.178	2.84	0	
0.101235	3.70767	3.21333	0	
0.279143	25.1592	20.7667	6	
0.243125	30.9855	32.7067	3	
0.339576	29.6613	41.06	0	
0.375397	24.8943	21.72	0	
0.119275	16.1548	13.3667	3	
0.2688	15.3603	15.1467	3	
0.241667	15.0955	17.2667	1	
0.375712	13.2417	12.78	2	
0.00469539	1.32417	0.68	0	
0.216924	6.356	6.96667	1	
0.297202	11.3878	11.8867	2	
0.0612648	0.7945	0.886667	0	
0.381598	12.9768	9.62	0	
0.296595	11.9175	13.0733	2	
0.157577	21.7163	21.2467	2	
0.102516	16.9493	14.78	2	
0.20486	11.3878	12.5867	3	
0.0887273	12.1823	11.2933	4	
0.107019	7.41534	5.4	0	
0.147442	10.5933	10.52	0	
0.115917	9.26917	7	0	
0.216572	7.945	4.92667	1	
0.143581	18.5383	18.5333	0	
0.36336	12.1823	14.2333	0	
0.29991	20.1273	25.2133	2	
0.196486	15.0955	15.4	6	
0.208872	4.23734	5.10667	0	
0.0832382	3.9725	3.46	0	
0.240004	17.2142	18.7867	0	
0.00173611	0.529667	0.16	0	
0.327035	23.0405	30.94	1	
0.38547	12.4472	10.5667	3	
0.333724	8.20984	8.82	1	
0.177264	16.9493	16.78	1	
0.115006	20.9218	21.26	0	
0.109056	10.5933	9.22667	0	
0.0669336	12.1823	9.38667	0	
0.0951238	2.91317	2.53333	0	
0.404546	3.70767	4.97333	0	
0.322944	15.3603	20.9067	0	
0.204519	18.8032	19.7867	1	
0.283987	18.8032	27.1867	2	
0.34925	20.3922	24.1533	6	
0.190349	14.301	12.0133	0	
0.233222	13.2417	12.3267	4	
0.134212	10.3285	10.58	6	
0.261616	8.7395	8.88	0	
0.00173611	0.529667	0.16	0	
0.326022	3.70767	4.75333	0	
0.139792	5.5615	4.71333	1	
0.0712909	7.68017	6.78	0	
0.273223	11.3878	8.01333	1	
0.222888	23.0405	24.18	10	
0.153561	8.7395	8.70667	0	
0.158462	10.8582	9.04667	0	
0.0767045	0.529667	0.7	0	
0.15449	25.6888	20.6533	2	
0.189396	4.50217	4.41333	2	
0.161944	2.64833	2.65333	0	
0.197671	11.6527	9.7	1	
0.179268	6.09117	6.02667	1	
0.277402	8.47467	5.24	1	
0.21533	14.0362	14.04	0	
0.335693	17.2142	15.6267	0	
0.176396	18.0087	16.96	0	
0.381251	21.4515	24.38	6	
0.211293	9.79884	9.56	2	
0.35178	1.32417	2.04667	0	
0.295872	16.6845	21.7333	1	
0.184684	12.1823	10.5333	0	
0.155951	9.534	7.76	0	
0.147356	15.3603	16.4067	0	
na	0.264833	0.08	0	
0.0891289	15.6252	12.78	1	
0.251003	12.9768	11.6	2	
0.202229	5.03184	5.7	0	
0.182395	6.356	6.40667	1	
0.216567	10.3285	9.33333	3	
0.196354	19.5977	21.38	0	
0.284559	25.6888	28.68	6	
0.137199	2.11867	2.36667	1	
0.025974	0.529667	0.5	0	
0.182356	21.7163	23.9667	5	
0.28726	13.7713	13.9133	0	
0.119214	15.3603	14.7133	1	
0.18211	9.00434	8.24	0	
0.221251	19.3328	20.7933	0	
0.182651	4.23734	3.85333	0	
0.170451	10.5933	9.88	0	
0.0586	2.64833	1.27333	0	
0.233303	16.6845	18.3	0	
0.373272	18.8032	19.8133	4	
0.219409	6.62084	6.44667	0	
0.0992658	5.03184	3.92667	0	
0.395122	23.0405	27.9133	5	
0.336513	21.1867	10.1933	0	
0.0705965	10.0637	8.3	0	
0.180849	16.6845	15.2933	4	
0.372727	20.3922	23.24	3	
0.343898	18.0087	15.8733	2	
0.242242	6.356	5.87333	2	
0.239024	22.7757	24.96	8	
na	0.264833	0.08	0	
0.147595	5.82634	5.09333	1	
0.317819	7.68017	6	0	
0.00568182	0.529667	0.3	0	
0.279982	24.6295	28.28	6	
0.302301	4.50217	4.02	1	
0.100236	9.79884	7.36	1	
0.178945	18.0087	14.3667	0	
0.276128	6.88567	9.13333	1	
0.169388	25.9537	24.7933	0	
0.194095	3.178	2.28	0	
0.126917	5.29667	5.12667	2	
0.26297	8.7395	9.17333	3	
0.272115	27.2778	30.48	0	
0.0432482	1.589	1.92667	0	
0.207088	14.0362	15.32	0	
0.171979	16.1548	9.42	1	
0.264651	17.2142	21.14	3	
0.240613	14.0362	12.8133	2	
0.53428	26.7482	10.3933	1	
0.0441092	8.7395	6.17333	3	
0.114627	3.44283	3.28667	0	
0.162578	22.7757	19.9067	1	
0.102566	3.70767	2.65333	0	
0.267174	23.3053	24.0333	0	
0.375536	9.79884	8.88667	0	
0.242109	11.3878	11.58	0	
0.159556	22.246	20.28	1	
0.425632	3.70767	1.84	0	
0.183704	2.91317	2.46667	0	
0.150139	12.712	13.5467	2	
0.190369	13.7713	17.1467	1	
0.329017	2.91317	1.92667	0	
0.177799	16.6845	14.1533	1	
0.214204	7.41534	5.96667	3	
0.597995	2.11867	3.44667	2	
0.221569	17.7438	15.2267	0	
na	0.264833	0.153333	0	
0.168595	5.03184	3.78	1	
0.198462	12.9768	15.2267	0	
0.260602	8.20984	9.48	1	
0.120804	4.23734	4.87333	1	
0.192753	1.589	1.76667	1	
0.167448	11.9175	12.1067	6	
0.111118	9.00434	9.01333	0	
0.203569	14.8307	12.1867	0	
0.387242	2.91317	2.83333	0	
0.306703	18.0087	24.5533	2	
0.312628	9.534	10.0867	3	
0.328019	20.657	13.82	0	
na	0	0	0	
0.255948	14.5658	16.4467	0	
na	0	0	0	
na	0.264833	0.08	0	
0.217543	19.3328	19.7533	1	
0.216467	15.89	13.6733	0	
0.105944	20.1273	15.86	0	
0.176305	9.79884	6.96667	0	
0.341627	31.2503	19.6533	2	
0.457688	2.91317	3.77333	0	
0.155421	17.2142	15.8267	0	
na	0.264833	0.513333	0	
0.247135	11.3878	11.2467	1	
0.0698234	5.03184	3.82667	3	
0.110018	3.9725	4.04667	1	
0.0722667	3.178	3.17333	3	
0.402368	6.88567	8.27333	3	
0.35189	5.5615	6.68667	0	
na	0	0	0	
0.331936	20.9218	17.0867	0	
0.297859	21.4515	20.6867	5	
0.318379	10.0637	12	0	
0.147003	23.3053	21.5067	3	
0.311666	17.479	22.9933	3	
0.459931	26.4833	24.6667	0	
0.142776	7.945	8.78667	1	
0.179426	10.3285	11.24	0	
0.197176	3.178	3.11333	1	
0.314066	29.1317	27.6467	4	
0.0728581	5.82634	5.03333	0	
0.138855	20.657	18.4533	2	
0.117023	9.534	8.85333	2	
0.00173611	0.529667	0.16	0	
na	0.264833	0.28	0	
0.102899	7.1505	6.06667	1	
0.156406	6.09117	5.24	0	
0.136067	16.1548	17	2	
0.22826	16.6845	19.04	2	
0.223444	18.5383	20.74	1	
0.155022	14.0362	13.9533	0	
0.102279	9.79884	5.31333	0	
0.186008	26.4833	23.7067	2	
0.237564	32.0448	35.88	4	
0.0773577	1.85383	1.88667	2	
na	0.264833	0.153333	0	
0.237504	7.1505	7.70667	0	
0.26375	9.79884	9.6	2	
0.116613	6.62084	6.41333	0	
na	0.264833	0.22	0	
0.170096	14.301	15.3933	6	
0.305714	5.5615	7.74	1	
0.127172	13.5065	11.8467	3	
0.186543	4.50217	4.22667	1	
0.286409	20.657	24.4667	0	
0.26618	3.178	4.00667	1	
0.158215	7.41534	6.78	0	
0.35152	2.91317	3.22667	0	
0.31424	25.6888	32.46	1	
0.336219	16.4197	18.8533	2	
0.0118577	0.529667	0.373333	0	
0.295675	7.945	9.84667	1	
0.0588269	14.0362	13.1	1	
0.19058	10.0637	12.2667	1	
0.319119	17.7438	19.0867	3	
0.20078	5.5615	3.26	0	
0.242834	10.8582	13.34	0	
0.130857	6.356	3.39333	1	
0.214007	28.3372	26.7467	8	
0.237074	29.1317	31.3267	2	
na	0.264833	0.08	0	
0.261934	15.89	15.0867	0	
0.482594	36.0173	55.2267	0	
0.105964	14.8307	13.12	0	
0.160602	4.50217	4.49333	1	
0.439508	18.5383	12.9733	0	
0.196444	21.7163	17.4333	0	
0.00362319	0.529667	0.233333	0	
0.386235	16.4197	20.3467	0	
0.5792	2.11867	3.06	0	
0.227381	9.534	7.81333	0	
0.175808	10.8582	11.4933	0	
0.193861	17.479	20.56	3	
0.367929	10.5933	10.32	0	
0.358675	26.2185	36.64	0	
0.272991	4.767	5.94667	1	
0.220894	14.8307	15.74	0	
0.215375	5.5615	4.37333	1	
0.156046	28.0723	26.74	5	
0.199295	7.1505	6.14	0	
0.0929908	7.945	7.33333	0	
0.207856	21.7163	24.2933	8	
0.11234	17.479	16.8133	1	
0.285746	6.88567	7.19333	3	
0.221678	11.6527	11.7867	3	
0.283655	16.4197	16.4933	2	
0.365324	21.9812	28.78	0	
0.176301	15.89	16.1467	0	
0.414483	22.246	30.9333	0	
0.216846	7.945	7.58	0	
0.221921	5.82634	5.87333	2	
0.0863961	15.6252	11.04	0	
0.369338	18.2735	26.54	0	
0.154997	18.2735	15.74	0	
0.00793651	1.05933	0.666667	0	
0.118779	13.7713	10.6533	3	
0.53458	11.3878	15.4333	4	
0.269044	21.4515	25.9067	0	
0.00657389	1.589	0.833333	0	
0.141162	11.123	10	0	
0.198964	3.44283	3.24	1	
0.288055	7.41534	5.61333	0	
0.573241	2.91317	4.85333	0	
0.234947	10.8582	11.7267	5	
0.241687	21.1867	14.6067	2	
0.0499914	4.767	4.41333	0	
0.410388	1.05933	0.88	0	
0.276284	2.11867	2.43333	0	
0.45296	55.3502	26.44	1	
0.274876	24.8943	32.8333	1	
0.128658	3.178	2.96	1	
0.201481	16.9493	18.12	3	
0.44315	7.41534	6.65333	0	
0.120797	8.7395	7.40667	0	
0.15651	18.8032	18.3467	3	
0.172511	23.835	26.7333	3	
0.316745	13.5065	15.7	5	
0.242408	11.6527	9.86667	0	
0.206212	12.712	14.08	0	
0.189871	16.9493	17.92	0	
0.213912	31.2503	30.6867	1	
0.467431	2.64833	3.43333	1	
0.22655	21.9812	25.8067	1	
0.00559231	0.7945	0.386667	0	
0.321278	18.8032	19.2333	6	
0.160707	14.8307	14.6733	2	
0.386968	5.5615	7.04667	0	
0.106287	12.712	8.97333	0	
0.222551	23.0405	21.9933	1	
0.276215	27.8075	30.5533	0	
0.313003	31.5152	28.8933	3	
0.36949	17.2142	8.59333	0	
0.121372	6.62084	6.72	2	
0.100253	14.0362	10.5733	1	
0.250907	8.47467	8.96	2	
0.174955	27.013	28.1467	5	
0.144095	16.6845	16.0133	1	
0.363895	27.2778	36.6933	3	
0.350649	0.529667	0.64	0	
na	0	0	0	
0.191199	14.301	12.8333	0	
0.157237	15.89	16.7667	3	
0.271223	11.123	9.38667	0	
0.272402	29.9262	38.02	5	
0.145663	9.534	8.49333	0	
0.0491967	2.64833	2.29333	0	
0.337062	1.05933	0.54	0	
0.414738	8.20984	11.26	2	
0.363184	39.4602	19.5933	1	
0.443705	23.0405	21.6533	1	
0.0924988	9.534	7.84667	3	
0.362574	7.68017	10.1133	0	
0.272194	6.09117	6.41333	0	
0.229914	26.2185	22.7667	8	
0.48205	30.9855	36.9467	2	
0.235316	12.1823	13.3467	6	
0.169767	2.91317	2.08	0	
0.336928	22.7757	24.2933	6	
0.150247	19.5977	17.3533	1	
0.346246	7.68017	8.61333	2	
0.275497	16.4197	16.3933	0	
0.0936542	5.03184	5.74	0	
na	0	0	0	
0.401048	7.68017	8.32	0	
0.371893	3.178	2.83333	1	
0.0645666	2.64833	2.06	0	
0.269472	24.8943	22.72	1	
0.301728	13.2417	7.40667	0	
0.330308	14.0362	17.6733	1	
0.227643	19.8625	19.22	4	
0.36894	24.0998	30.56	3	
0.270671	13.5065	16.9467	0	
0.285676	14.0362	14	3	
0.156253	8.47467	9.86667	1	
0.110342	21.9812	20.0933	0	
0.363529	11.3878	12.54	0	
0.224997	12.4472	13.1067	0	
0.340072	29.6613	37.0533	5	
na	0.264833	0.153333	0	
0.295116	23.5702	13.02	0	
0.25321	2.3835	1.16	0	
0.117978	16.4197	12.8267	1	
0.308094	23.0405	22.5667	5	
0.364295	0.7945	0.873333	0	
0.0964972	2.11867	2.56667	2	
0.213096	10.5933	9.05333	2	
0.143284	4.23734	4.70667	0	
0.373467	9.00434	12.62	1	
0.293064	2.3835	3.47333	0	
0.312043	27.8075	31.44	7	
0.198464	11.9175	12.4533	1	
0.077214	4.23734	2.79333	0	
0.140832	2.11867	2.46	0	
0.154742	2.64833	3.54667	0	
0.113668	2.91317	2.65333	0	
0.279916	2.3835	2.68667	0	
0.123001	11.9175	9.46	0	
0.154735	10.5933	11.76	1	
0.616115	1.32417	0.673333	0	
na	0.264833	0.38	0	
0.298537	40.2547	47.5933	3	
0.134237	5.5615	5.21333	1	
0.180088	15.3603	13.26	1	
0.181731	18.8032	14.18	4	
0.0681754	8.20984	7.32667	0	
0.445361	8.7395	11.6667	1	
0.416986	32.8393	43.7667	2	
0.177897	23.0405	23.9933	5	
0.291679	23.835	24.64	6	
0.470119	24.0998	19.4933	0	
0.340069	8.7395	11.8	1	
0.287517	15.6252	15.1533	0	
0.117149	6.356	4.76	0	
0.277886	3.178	3.68	1	
0.0994764	9.26917	7.91333	3	
0.236317	20.1273	21.4067	1	
0.344726	3.70767	2.64	0	
0.353872	5.03184	5.99333	0	
0.463549	7.41534	7.96	1	
0.205523	18.0087	13.9467	0	
0.301653	10.8582	12.88	1	
0.12695	3.178	3.64	0	
0.298659	20.657	24.0133	4	
0.217521	15.3603	15.3533	3	
0.165238	5.5615	3.82	2	
0.267502	16.6845	16.9333	3	
0.421013	18.8032	19.8467	2	
0.168666	19.068	16.7933	4	
0.351582	10.0637	10.2467	0	
0.431818	0.529667	0.6	0	
0.260042	8.20984	8.58	0	
0.425259	19.5977	25.96	0	
0.341725	1.05933	0.72	0	
0.274387	20.3922	23.6067	5	
0.110912	11.3878	9.84667	1	
0.148686	23.5702	23.5733	3	
0.191811	12.1823	11.4267	0	
0.243001	12.1823	11.9067	0	
0.272993	3.178	3.67333	1	
0.245762	17.7438	22.3733	2	
0.281416	20.1273	23.9667	0	
na	0	0	0	
0.0607912	2.11867	1.49333	0	
0.21551	11.6527	12.5267	0	
0.206506	26.7482	25.68	0	
0.332818	1.85383	2.55333	0	
0.135818	6.09117	5.70667	3	
0.173647	11.6527	9.6	1	
0.247168	12.712	11.2133	0	
0.00267965	0.7945	0.313333	0	
0.153385	22.246	19.4	0	
0.166249	18.8032	20.94	0	
0.145102	8.7395	6.56667	1	
0.0747938	7.945	7.26667	2	
0.601532	10.0637	6.94	0	
0.255486	17.2142	14.32	0	
0.221044	23.5702	21.7133	4	
0.242849	25.1592	29.2933	10	
0.341799	9.79884	12.3333	0	
0.507195	17.7438	12.98	0	
0.420337	7.945	10	5	
0.142797	24.0998	19.8533	7	
0.222574	9.26917	11.12	1	
0.159432	14.8307	14.88	0	
0.194293	5.03184	5.00667	0	
0.267763	14.5658	13.8333	1	
0.170517	2.64833	3.04	0	
0.430426	6.62084	6.06	1	
0.34105	25.424	16.3667	1	
0.444217	19.068	28.0267	0	
0.108052	14.8307	9.77333	1	
0.26172	12.9768	15.1533	7	
0.172383	13.7713	10.6933	3	
0.0144123	2.3835	1.68	0	
0.184611	13.2417	10.9	0	
0.281645	11.6527	13.38	3	
0.286021	6.88567	4.07333	1	
0.253748	15.89	17.4	4	
0.230045	6.09117	6.68	0	
0.298089	5.03184	4.85333	1	
0.154236	16.1548	12.3133	1	
na	0.264833	0.153333	0	
0.314192	15.0955	16.7733	2	
0.234456	15.89	19.1333	0	
0.166609	16.1548	14.6067	1	
0.18485	12.9768	13.3267	0	
0.0985273	6.09117	3.12	0	
0.293407	39.4602	46.1667	1	
0.248124	9.26917	6.29333	0	
0.176317	17.2142	16.38	5	
0.568204	45.0217	71.4	0	
0.0929844	6.62084	6.2	0	
0.313307	12.9768	6.78667	0	
0.469032	25.1592	26.48	4	
0.240754	14.301	14.9867	0	
0.0270173	9.26917	7.52	0	
0.345459	11.9175	13.68	0	
0.146917	11.9175	10.48	3	
0.228848	22.246	24.3	6	
0.138718	12.712	12.0333	0	
0.474155	22.246	27.04	5	
0.115184	5.03184	3.96	0	
0.192674	7.945	7.25333	2	
na	0.264833	0.5	0	
0.217362	3.178	3.6	0	
0.296967	3.178	3.8	1	
0.241228	1.589	1.63333	0	
0.228183	10.5933	8.89333	0	
0.26948	16.6845	15.5667	2	
0.603175	0.7945	1.08	0	
0.263806	21.7163	19.7933	4	
0.210935	6.88567	6.72667	1	
