mlcoalsim version 094beta (20060305)
OUTPUT FILE: date Fri Mar 17 14:53:29 2006 

Input data from the file: /Users/user/Documents/WorkatUB/Stephan/FSall/S20/WallHudson_method/other_alternatives/expansion/R00/theta_avg/L1n20thetaS20D1m0x010R00

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 974

N_loci:                1
N_sites:               1000
N_samples:             20
Thetaw:                33.84
Recombination:         0
Nintn:                 1
Ts:                    0
Nrec:                  1
Npast:                 0.1
Tpast:                 0.025


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-0.22713	-0.68017	-0.59073	-0.56308	-0.76924	-0.72326	0.44211	0.18182	0.25	0.21606	na	0.4	0.74211	0.11689	12	0	0	3.3824	3.1684	2.7263	-0.098062	0.020468	0.5	0.55	
-1.4229	-3.1396	-0.81764	-1.1574	-1.075	-1.4391	0.31579	0.10526	0.15	0.14957	na	0.55	0.9	0.077005	20	0	0	5.6374	3.5263	3.2105	-0.58038	0.0087719	0.3	0.4	
-0.063317	-1.1693	-1.2189	-1.0216	-1.5612	-1.3077	1.7474	0.1	0.19048	0.1914	na	0.55	0.88421	0.11876	21	0	0	5.9193	5.8211	4.0737	-0.025714	0.046227	0.3	0.35	
-1.5843	-4.1703	-0.85201	-1.2419	-1.1238	-1.5455	-3.5684	0.2381	0.36364	0.24576	na	0.6	0.94211	0.070245	22	0	0	6.2011	3.6368	7.2053	-0.64089	-0.090112	0.15	0.3	
-1.1152	-3.4705	-1.73	-1.8011	-2.1757	-2.2246	1.6421	0.05	0.095238	0.063717	na	0.6	0.92105	0.082681	21	0	0	5.9193	4.1895	2.5474	-0.45291	0.043442	0.25	0.35	
-0.86715	-5.041	-0.27741	-0.5251	-0.43264	-0.69703	1.8316	0.090909	0.17391	0.13612	na	0.7	0.96316	0.0952	23	0	0	6.483	5.0211	3.1895	-0.3495	0.044241	0.15	0.25	
-0.39657	-2.8431	-0.86966	-0.84957	-1.1127	-1.0708	0.91579	0.071429	0.13333	0.16579	na	0.55	0.92632	0.11134	15	0	0	4.228	3.7737	2.8579	-0.16655	0.033918	0.2	0.3	
-1.3037	-1.647	-1.592	-1.75	-1.9416	-2.0987	-0.56842	0.083333	0.15385	0.12505	na	0.4	0.77895	0.085609	13	0	0	3.6643	2.3474	2.9158	-0.55701	-0.024291	0.45	0.5	
0.97161	1.7429	0.70912	0.91513	0.76125	1.0086	-1.4842	0.3913	0.41667	0.44559	na	0.45	0.87368	0.16892	24	0	0	6.7649	8.4684	9.9526	0.39029	-0.034357	0.3	0.35	
-0.18129	0.99559	0.78249	0.5802	0.84312	0.6227	-4.6316	0.47368	0.5	0.48104	na	0.4	0.78947	0.12796	20	0	0	5.6374	5.3684	10	-0.073946	-0.12865	0.45	0.55	
-0.84953	-4.5249	-1.4423	-1.4741	-1.8505	-1.8533	3.7368	0.083333	0.16	0.11658	na	0.7	0.96316	0.091324	25	0	0	7.0467	5.5	1.7632	-0.34019	0.083041	0.15	0.25	
-0.62844	-4.0174	-1.3738	-1.3426	-1.7141	-1.6559	-0.50526	0	0	0.043379	na	0.6	0.9	0.094256	16	0	0	4.5099	3.7474	4.2526	-0.26205	-0.017544	0.3	0.45	
0.67377	2.6942	-0.18742	0.073841	-0.30986	0	0.10526	0.35714	0.4	0.42375	na	0.3	0.63158	0.15706	15	0	0	4.228	5	4.8947	0.28297	0.0038986	0.6	0.65	
-1.6471	-5.6658	-1.7161	-1.9748	-2.2247	-2.482	-2.8	0.20588	0.28571	0.27116	na	0.75	0.96316	0.06573	35	0	0	9.8654	5.7579	8.5579	-0.64529	-0.044444	0.15	0.2	
-1.2176	-5.8824	-1.3611	-1.5327	-1.7138	-1.8829	2.6526	0	0	0.012648	na	0.65	0.94211	0.077143	18	0	0	5.0737	3.4316	0.77895	-0.5016	0.081871	0.2	0.25	
-2.2738	-8.2092	-3.0545	-3.2829	-3.7158	-3.9397	1.7579	0.0625	0.11765	0.095106	na	0.6	0.81053	0.050031	17	0	0	4.7918	1.8789	0.12105	-0.94212	0.057448	0.45	0.5	
-0.82667	0.66847	-1.3427	-1.3846	-1.7154	-1.7334	1.7263	0.2381	0.31818	0.27008	na	0.4	0.69474	0.10159	22	0	0	6.2011	4.8632	3.1368	-0.3344	0.043594	0.55	0.55	
-0.63875	-2.8022	-0.71799	-0.80865	-0.98782	-1.0642	4.7474	0.03125	0.060606	0.075658	na	0.7	0.94737	0.10291	33	0	0	9.3017	7.7947	3.0474	-0.25109	0.079922	0.2	0.25	
-1.7386	-4.8392	-1.9122	-2.1666	-2.4596	-2.7097	4.5053	0.0625	0.12121	0.11764	na	0.7	0.93684	0.073293	33	0	0	9.3017	5.2	0.69474	-0.68342	0.075846	0.2	0.4	
-1.8526	-7.3241	-1.8218	-2.123	-2.1959	-2.5127	1.4842	0	0	0.075092	na	0.55	0.84211	0.059807	12	0	0	3.3824	1.6368	0.15263	-0.79984	0.068713	0.4	0.5	
-1.3193	-8.516	-1.592	-1.7552	-1.9416	-2.1046	0.55789	0	0	0.044911	na	0.65	0.91053	0.07404	13	0	0	3.6643	2.3316	1.7737	-0.56369	0.023842	0.3	0.4	
-1.0638	-7.0199	-1.4571	-1.5598	-1.8586	-1.9445	-1.2526	0	0	0.061935	na	0.75	0.96842	0.08249	23	0	0	6.483	4.6895	5.9421	-0.42877	-0.030257	0.15	0.2	
-0.7514	-4.05	-0.43918	-0.6146	-0.59815	-0.77773	2.0211	0	0	0.054812	na	0.55	0.92632	0.10129	13	0	0	3.6643	2.9053	0.88421	-0.32104	0.08637	0.2	0.3	
-1.2776	-3.7737	-0.82347	-1.1082	-1.046	-1.3464	1.2737	0.16667	0.30769	0.2001	na	0.5	0.83684	0.084142	13	0	0	3.6643	2.3737	1.1	-0.54588	0.054431	0.4	0.5	
-0.77452	-1.2448	-0.18037	-0.40849	-0.29369	-0.53206	0.042105	0	0	0.023233	na	0.4	0.85263	0.10303	12	0	0	3.3824	2.6526	2.6105	-0.3344	0.0019493	0.3	0.4	
-0.76281	-5.7753	-1.4423	-1.4443	-1.8505	-1.8189	1.7368	0.083333	0.12	0.10948	na	0.75	0.96842	0.092455	25	0	0	7.0467	5.6579	3.9211	-0.30546	0.038596	0.15	0.2	
-1.7154	-5.3596	-2.8893	-2.9575	-3.5464	-3.5856	-0.25263	0.055556	0.10526	0.061469	na	0.6	0.87368	0.06227	19	0	0	5.3555	2.9263	3.1789	-0.70299	-0.0073869	0.35	0.4	
-1.6329	-12.269	-1.8806	-2.1028	-2.3828	-2.6004	0.56842	0.083333	0.12	0.090365	na	0.85	0.97895	0.057824	25	0	0	7.0467	4.0737	3.5053	-0.65389	0.012632	0.15	0.25	
-0.1795	-6.8133	-0.48474	-0.45928	-0.67014	-0.62159	2.5053	0.058824	0.11111	0.12957	na	0.75	0.96842	0.11779	18	0	0	5.0737	4.8316	2.3263	-0.073946	0.077323	0.15	0.25	
-1.3242	-10.036	-1.3427	-1.5551	-1.7154	-1.929	3.1684	0	0	0.076668	na	0.8	0.97368	0.073038	22	0	0	6.2011	4.0579	0.88947	-0.53566	0.080011	0.15	0.2	
0.37102	-0.79078	0.058987	0.1754	-0.024809	0.12492	-0.063158	0.3	0.33333	0.33248	na	0.55	0.86842	0.14204	21	0	0	5.9193	6.4947	6.5579	0.15068	-0.0016708	0.35	0.4	
-0.19077	-2.2723	-0.48362	-0.46187	-0.68802	-0.63926	2.1474	0.12	0.19231	0.18747	na	0.65	0.94737	0.11889	26	0	0	7.3286	6.9684	4.8211	-0.076172	0.045884	0.2	0.25	
-1.2768	-9.1075	-1.7741	-1.8922	-2.2137	-2.3182	2.6737	0	0	0.030717	na	0.75	0.95789	0.070956	19	0	0	5.3555	3.5474	0.87368	-0.52327	0.078178	0.2	0.25	
-0.20596	-2.2803	-1.571	-1.3564	-2.0391	-1.7466	1.5263	0.09375	0.15152	0.13632	na	0.7	0.93684	0.11259	33	0	0	9.3017	8.8158	7.2895	-0.080962	0.025696	0.25	0.3	
0.61265	-0.4328	-0.53302	-0.22497	-0.75193	-0.3697	1.7368	0.18519	0.21429	0.27347	na	0.6	0.87368	0.14584	28	0	0	7.8923	9.1316	7.3947	0.24335	0.034461	0.35	0.4	
-0.90249	-4.321	-0.82347	-0.98195	-1.046	-1.2057	2.0316	0.083333	0.15385	0.11652	na	0.55	0.90526	0.089985	13	0	0	3.6643	2.7526	0.72105	-0.3856	0.08682	0.25	0.45	
-0.48848	-2.3422	-1.5881	-1.4698	-2.0112	-1.8433	1.1368	0.095238	0.13636	0.17815	na	0.6	0.92105	0.10515	22	0	0	6.2011	5.4105	4.2737	-0.1976	0.028708	0.25	0.35	
-0.58167	-2.4249	-1.127	-1.1235	-1.4778	-1.4413	4.1684	0.11111	0.21429	0.20042	na	0.65	0.94737	0.10519	28	0	0	7.8923	6.7158	2.5474	-0.23104	0.082707	0.2	0.3	
-0.92166	-3.9703	-1.39	-1.4551	-1.7159	-1.7688	1.5895	0	0	0.065938	na	0.55	0.92105	0.093089	14	0	0	3.9462	2.9526	1.3632	-0.39021	0.063074	0.2	0.3	
-0.69516	-3.2619	-0.52854	-0.67001	-0.71126	-0.85242	1.6	0	0	0.048829	na	0.55	0.89474	0.099207	15	0	0	4.228	3.4316	1.8316	-0.29195	0.059259	0.3	0.4	
-1.5772	-2.5443	-1.5519	-1.8103	-1.5141	-1.8516	-1.0526	0.071429	0.13333	0.14337	na	0.45	0.82632	0.090084	15	0	0	4.228	2.4211	3.4737	-0.66238	-0.038986	0.4	0.55	
-0.57758	-1.3878	-0.48474	-0.59487	-0.67014	-0.77548	2.2737	0.058824	0.11111	0.14847	na	0.5	0.86316	0.10912	18	0	0	5.0737	4.2947	2.0211	-0.23793	0.070175	0.35	0.4	
-1.3038	-9.2196	-1.3358	-1.5429	-1.7167	-1.9234	-1.8842	0.043478	0.083333	0.10736	na	0.8	0.97895	0.071612	24	0	0	6.7649	4.4789	6.3632	-0.52371	-0.043616	0.1	0.2	
-1.1669	-5.7605	-1.3611	-1.5154	-1.7138	-1.8633	2.2632	0.11765	0.22222	0.14789	na	0.65	0.95263	0.078813	18	0	0	5.0737	3.5	1.2368	-0.4807	0.069851	0.15	0.25	
0.027342	-0.79158	-0.19261	-0.14888	-0.32226	-0.25497	1.9053	0.058824	0.11111	0.19467	na	0.5	0.87895	0.12905	18	0	0	5.0737	5.1105	3.2053	0.011264	0.058804	0.3	0.4	
-1.2991	-3.153	-1.4952	-1.6709	-1.8806	-2.0526	1.1368	0.055556	0.10526	0.10909	na	0.55	0.80526	0.074553	19	0	0	5.3555	3.5158	2.3789	-0.5324	0.033241	0.45	0.5	
-0.7727	-6.6595	-1.6255	-1.5973	-2.1159	-2.038	2.4421	0.14286	0.16667	0.16791	na	0.85	0.98421	0.089382	36	0	0	10.147	8.1684	5.7263	-0.30224	0.037687	0.1	0.2	
-0.8821	-2.1574	-0.6952	-0.87334	-0.94557	-1.1254	-0.25263	0.04	0.076923	0.072283	na	0.6	0.89474	0.093842	26	0	0	7.3286	5.6632	5.9158	-0.35221	-0.0053981	0.25	0.3	
-0.64794	-5.3078	-0.90679	-0.966	-1.2031	-1.243	-0.63158	0.08	0.11538	0.15682	na	0.75	0.95789	0.096961	26	0	0	7.3286	6.1053	6.7368	-0.25871	-0.013495	0.2	0.25	
-1.0632	-5.6181	-0.66718	-0.90801	-0.86934	-1.1214	1.3895	0	0	0.07911	na	0.6	0.92632	0.088063	14	0	0	3.9462	2.8	1.4105	-0.45016	0.055138	0.25	0.3	
-1.4868	-11.504	-1.8844	-2.0547	-2.3537	-2.5157	2.8632	0.052632	0.1	0.12241	na	0.8	0.96316	0.060486	20	0	0	5.6374	3.4316	0.56842	-0.60643	0.079532	0.2	0.25	
-0.90797	-1.9272	-1.0974	-1.2112	-1.4196	-1.5225	0.72632	0.047619	0.090909	0.12413	na	0.55	0.84211	0.089126	22	0	0	6.2011	4.7316	4.0053	-0.36728	0.018341	0.4	0.45	
-0.92882	-5.2338	-1.3611	-1.4343	-1.7138	-1.7712	1.9579	0	0	0.063177	na	0.65	0.94211	0.088534	18	0	0	5.0737	3.8211	1.8632	-0.38263	0.060429	0.2	0.35	
-1.3947	-7.9327	-0.74928	-1.0931	-1.003	-1.3731	3.5263	0.090909	0.17391	0.12306	na	0.75	0.97368	0.079002	23	0	0	6.483	4.1316	0.60526	-0.56214	0.085177	0.1	0.15	
-0.16308	-3.6674	-0.65417	-0.5922	-0.89073	-0.79479	0.010526	0.043478	0.083333	0.15062	na	0.7	0.94737	0.11678	24	0	0	6.7649	6.4789	6.4684	-0.065506	0.00024366	0.2	0.25	
-1.7172	-7.7195	-2.0433	-2.2655	-2.5923	-2.8066	-0.75789	0.076923	0.14815	0.096451	na	0.75	0.96316	0.058489	27	0	0	7.6105	4.2526	5.0105	-0.68381	-0.015595	0.15	0.25	
-0.52684	-1.3323	0.099526	-0.097705	0.025622	-0.18256	-3.3789	0.11765	0.16667	0.1884	na	0.5	0.91579	0.11137	18	0	0	5.0737	4.3632	7.7421	-0.21703	-0.10429	0.2	0.3	
-1.0966	-5.5976	-1.3611	-1.4915	-1.7138	-1.8361	2.4526	0	0	0.049864	na	0.65	0.92632	0.086659	18	0	0	5.0737	3.5947	1.1421	-0.45176	0.075699	0.25	0.3	
-1.591	-3.6643	-2.2354	-2.3747	-2.6169	-2.7597	1.1474	0.125	0.22222	0.13193	na	0.4	0.80526	0.081456	9	0	0	2.5368	1.3632	0.21579	-0.71704	0.070825	0.4	0.6	
0.87508	-0.73883	-0.1011	0.2156	-0.21472	0.16311	1.5053	0.22222	0.26316	0.35073	na	0.55	0.9	0.15959	19	0	0	5.3555	6.5947	5.0895	0.35862	0.044014	0.25	0.4	
-0.79535	-4.9033	-1.693	-1.661	-2.1438	-2.0726	2.8105	0.045455	0.086957	0.11297	na	0.7	0.93684	0.087074	23	0	0	6.483	5.1421	2.3316	-0.32056	0.067887	0.25	0.3	
-0.91563	-4.5915	-1.351	-1.4217	-1.7143	-1.7671	2.3474	0	0	0.04409	na	0.65	0.94737	0.089078	20	0	0	5.6374	4.2789	1.9316	-0.37347	0.065205	0.15	0.2	
-1.4817	2.5971	0.57014	-0.039494	0.58974	-0.095682	-13.6	0.75	0.80952	0.79809	na	0.25	0.36842	0.080444	21	0	0	5.9193	3.6211	17.221	-0.60174	-0.35979	0.8	0.85	
-0.82378	-2.3847	-0.18742	-0.43294	-0.30986	-0.56944	2.5684	0.071429	0.13333	0.12111	na	0.5	0.91053	0.099453	15	0	0	4.228	3.2842	0.71579	-0.34597	0.095127	0.2	0.4	
-0.055214	-2.9227	0.32029	0.24442	0.28821	0.2165	1.7579	0.0625	0.11765	0.17294	na	0.6	0.95263	0.13058	17	0	0	4.7918	4.7211	2.9632	-0.022877	0.057448	0.15	0.25	
-1.3979	-3.5429	-1.693	-1.8679	-2.1438	-2.3103	2.9895	0.13636	0.21739	0.15509	na	0.6	0.94211	0.079794	23	0	0	6.483	4.1263	1.1368	-0.5634	0.07221	0.15	0.25	
-1.4194	-9.1431	-1.8844	-2.0316	-2.3537	-2.4894	1.0632	0	0	0.021813	na	0.75	0.96316	0.068419	20	0	0	5.6374	3.5316	2.4684	-0.57893	0.029532	0.15	0.25	
-1.7674	-8.2092	-2.7449	-2.8555	-3.2851	-3.3865	1.5474	0	0	0.0061502	na	0.6	0.84737	0.059544	13	0	0	3.6643	1.8789	0.33158	-0.75513	0.066127	0.4	0.45	
-0.59515	-1.0849	-0.12761	-0.30935	-0.2537	-0.44411	-5.6526	0.125	0.16	0.24188	na	0.55	0.89474	0.10662	25	0	0	7.0467	5.9632	11.616	-0.23832	-0.12561	0.3	0.35	
-1.7853	-8.2553	-2.5995	-2.7444	-2.7484	-2.961	-2.6105	0	0	0.018973	na	0.75	0.94211	0.065025	26	0	0	7.3286	3.9579	6.5684	-0.71283	-0.05578	0.25	0.3	
-2.303	-7.5143	-3.2575	-3.4589	-2.7182	-3.1232	-4.1895	0.14286	0.2	0.14567	na	0.55	0.80526	0.087406	15	0	0	4.228	1.5895	5.7789	-0.9672	-0.15517	0.45	0.55	
-1.9123	-5.5565	-2.9889	-3.106	-3.2411	-3.4081	-0.042105	0.13333	0.1875	0.13869	na	0.55	0.80526	0.075669	16	0	0	4.5099	2.1895	2.2316	-0.79743	-0.001462	0.45	0.5	
-2.1746	-6.1015	-3.1821	-3.3496	-3.6594	-3.8378	0.75789	0	0	0.0027701	na	0.4	0.58947	0.072887	8	0	0	2.255	0.8	0.042105	-1	0.052632	0.65	0.7	
-1.2661	-3.9355	-2.3429	-2.3556	-2.8593	-2.8456	0.78947	0.066667	0.125	0.093536	na	0.55	0.88421	0.077219	16	0	0	4.5099	2.9737	2.1842	-0.52793	0.027412	0.3	0.4	
0.030867	0.45188	-0.40467	-0.32222	-0.56884	-0.45795	-1.4316	0.13333	0.1875	0.1999	na	0.4	0.73158	0.12817	16	0	0	4.5099	4.5474	5.9789	0.012871	-0.049708	0.5	0.5	
-0.99158	-1.6993	-1.3358	-1.4356	-1.7167	-1.7999	2.1579	0.17391	0.25	0.20141	na	0.55	0.86842	0.08639	24	0	0	6.7649	5.0263	2.8684	-0.39831	0.049951	0.35	0.45	
-0.15411	0.56722	0.10734	0.034251	0.028719	-0.03929	-9.0211	0.48571	0.52778	0.52585	na	0.55	0.86842	0.12267	36	0	0	10.147	9.7526	18.774	-0.06028	-0.13921	0.3	0.55	
-2.2163	-4.3073	-3.145	-3.3401	-3.7169	-3.927	-2.0737	0.071429	0.13793	0.12972	na	0.6	0.87368	0.065053	29	0	0	8.1742	3.5421	5.6158	-0.87826	-0.039726	0.35	0.5	
-0.031453	-4.5292	-0.56585	-0.47447	-0.78597	-0.65642	3.2421	0.083333	0.12	0.16179	na	0.75	0.96842	0.1221	25	0	0	7.0467	6.9895	3.7474	-0.012595	0.072047	0.15	0.25	
-1.6124	-9.2377	-2.1341	-2.3017	-2.6238	-2.7845	1.4526	0	0	0.041354	na	0.7	0.95263	0.065037	17	0	0	4.7918	2.7263	1.2737	-0.66805	0.047472	0.2	0.3	
-1.0006	-7.1715	-1.127	-1.2681	-1.4778	-1.609	0.26316	0	0	0.049037	na	0.8	0.97368	0.08377	28	0	0	7.8923	5.8684	5.6053	-0.39744	0.0052214	0.15	0.2	
0.13255	-0.19669	-0.57766	-0.43519	-0.71705	-0.55493	0.10526	0.16667	0.28571	0.19444	na	0.3	0.72632	0.13518	7	0	0	1.9731	2.0526	1.9474	0.062481	0.0083542	0.45	0.55	
-1.0994	-2.7932	-0.86966	-1.0874	-1.1127	-1.338	2.3579	0	0	0.018703	na	0.5	0.88421	0.087278	15	0	0	4.228	2.9684	0.61053	-0.46173	0.087329	0.3	0.45	
-0.91261	-4.8801	-1.7741	-1.7679	-1.5474	-1.6283	-1.7684	0.11111	0.21053	0.16088	na	0.65	0.91053	0.086313	19	0	0	5.3555	4.0632	5.8316	-0.374	-0.051708	0.3	0.4	
-0.82342	2.5864	0.37479	0.025083	0.35531	-0.031958	-5.3158	0.28571	0.31818	0.32109	na	0.3	0.74737	0.10522	22	0	0	6.2011	4.8684	10.184	-0.33308	-0.13424	0.45	0.45	
-0.2744	-0.62993	-1.1184	-1.0107	-1.4607	-1.3052	-2.1684	0.08	0.11538	0.16526	na	0.55	0.84211	0.11422	26	0	0	7.3286	6.8105	8.9789	-0.10956	-0.046334	0.4	0.5	
-0.20479	-1.5376	-1.0011	-0.89381	-1.2448	-1.1098	1.5368	0	0	0.098686	na	0.45	0.89474	0.12037	12	0	0	3.3824	3.1895	1.6526	-0.088416	0.07115	0.25	0.4	
-1.044	-5.9855	-1.73	-1.7767	-2.1757	-2.1967	1.7579	0.05	0.095238	0.18646	na	0.7	0.91579	0.079361	21	0	0	5.9193	4.3	2.5421	-0.42397	0.046505	0.3	0.35	
-1.3918	-8.9701	-2.0198	-2.1327	-2.4776	-2.5785	0.37895	0	0	0.088238	na	0.7	0.95263	0.068122	16	0	0	4.5099	2.8211	2.4421	-0.58038	0.013158	0.2	0.3	
-0.81691	-3.8981	-0.60665	-0.77756	-0.82794	-1.0009	-0.24211	0	0	0.10191	na	0.65	0.91053	0.094317	22	0	0	6.2011	4.8789	5.1211	-0.33045	-0.0061138	0.3	0.4	
-1.4106	-6.0178	-2.0529	-2.1668	-2.5469	-2.6445	0.18947	0.055556	0.10526	0.1083	na	0.65	0.88421	0.068345	19	0	0	5.3555	3.3579	3.1684	-0.5781	0.0055402	0.35	0.4	
-1.571	-6.9755	-1.39	-1.6743	-1.7159	-2.0141	1.9789	0.076923	0.14286	0.13063	na	0.6	0.92632	0.07026	14	0	0	3.9462	2.2526	0.27368	-0.66513	0.07853	0.25	0.35	
-1.8577	-4.6801	-2.5297	-2.7105	-3.1053	-3.2769	2.1895	0.17647	0.27778	0.18392	na	0.55	0.83684	0.062145	18	0	0	5.0737	2.5684	0.37895	-0.76527	0.067576	0.4	0.45	
-0.66289	-2.4487	-1.0286	-1.0703	-1.2926	-1.3206	1.4105	0	0	0.10033	na	0.5	0.88947	0.10176	14	0	0	3.9462	3.2316	1.8211	-0.28065	0.055973	0.3	0.4	
-1.288	-5.129	-1.592	-1.7447	-1.9416	-2.0928	-0.22105	0.083333	0.15385	0.097021	na	0.55	0.85789	0.075009	13	0	0	3.6643	2.3632	2.5842	-0.55033	-0.0094467	0.35	0.4	
-0.20433	-1.2614	-0.43918	-0.43048	-0.59815	-0.57255	1.1263	0	0	0.079978	na	0.45	0.87368	0.12101	13	0	0	3.6643	3.4579	2.3316	-0.087303	0.048133	0.25	0.3	
-1.9492	-6.099	-2.9164	-3.0586	-3.521	-3.6525	1.1474	0.14286	0.26667	0.15655	na	0.55	0.86842	0.071435	15	0	0	4.228	1.9947	0.84737	-0.81865	0.042495	0.35	0.5	
-1.2917	-5.7146	-2.3317	-2.3551	-2.8801	-2.8725	2	0	0	0.034791	na	0.65	0.94211	0.075179	19	0	0	5.3555	3.5263	1.5263	-0.52936	0.05848	0.2	0.25	
-0.17762	-3.1206	-0.61141	-0.56197	-0.84571	-0.76291	3.5789	0.15385	0.22222	0.23381	na	0.7	0.93158	0.11796	27	0	0	7.6105	7.2632	3.6842	-0.070731	0.073641	0.25	0.3	
-1.0575	-8.0477	-1.0843	-1.2513	-1.3946	-1.5595	2.3474	0	0	0.085987	na	0.75	0.96842	0.083723	20	0	0	5.6374	4.0684	1.7211	-0.43135	0.065205	0.15	0.25	
0.14442	-1.5261	-0.77687	-0.58889	-1.018	-0.78303	2.4316	0.11765	0.22222	0.18713	na	0.55	0.91053	0.12828	18	0	0	5.0737	5.2684	2.8368	0.059496	0.075049	0.25	0.3	
-0.075008	-1.516	1.5182	1.2234	1.6971	1.3747	2.2842	0.071429	0.13333	0.15523	na	0.5	0.92632	0.13807	15	0	0	4.228	4.1421	1.8579	-0.031502	0.0846	0.2	0.25	
-0.90518	-2.5213	-2.0529	-1.9943	-2.5469	-2.4482	1.8316	0	0	0.15077	na	0.55	0.88421	0.087293	19	0	0	5.3555	4.0737	2.2421	-0.37095	0.053555	0.3	0.35	
-0.37791	-4.4364	-0.85201	-0.82829	-1.1238	-1.0712	2.7579	0.095238	0.18182	0.16883	na	0.7	0.95789	0.10867	22	0	0	6.2011	5.5895	2.8316	-0.15287	0.069644	0.15	0.2	
-1.0353	-3.8309	-1.2164	-1.3519	-1.5474	-1.6759	1.9895	0.055556	0.10526	0.088556	na	0.6	0.92632	0.087077	19	0	0	5.3555	3.8895	1.9	-0.42426	0.058172	0.25	0.35	
-0.54855	-2.6148	-0.70774	-0.76839	-0.94663	-0.9927	1.4	0.15	0.28571	0.18472	na	0.6	0.94737	0.10954	21	0	0	5.9193	5.0684	3.6684	-0.22278	0.037037	0.15	0.25	
-2.0825	-6.5804	-3.2575	-3.3843	-2.7182	-3.0394	-4.1053	0.071429	0.13333	0.076827	na	0.55	0.85789	0.068601	15	0	0	4.228	1.8421	5.9474	-0.8746	-0.15205	0.35	0.55	
-0.72478	-2.6114	-0.731	-0.84868	-0.99389	-1.1029	0.53684	0.074074	0.14286	0.10404	na	0.65	0.94737	0.10018	28	0	0	7.8923	6.4263	5.8895	-0.28789	0.010652	0.15	0.2	
-0.89604	-4.3905	-1.9647	-1.9181	-2.4909	-2.3961	2.5368	0.04	0.076923	0.079696	na	0.7	0.94737	0.086021	26	0	0	7.3286	5.6368	3.1	-0.35777	0.054206	0.2	0.25	
-0.97031	-3.8942	-0.61783	-0.84216	-0.87007	-1.1039	-6.2421	0.22222	0.24324	0.27801	na	0.75	0.92105	0.087828	37	0	0	10.429	7.8789	14.121	-0.37898	-0.093725	0.3	0.35	
-1.0167	-3.7976	-0.65875	-0.88775	-0.88105	-1.1202	-1.8526	0.055556	0.10526	0.13822	na	0.6	0.90526	0.089117	19	0	0	5.3555	3.9158	5.7684	-0.41665	-0.054171	0.3	0.4	
-1.9552	-8.1919	-2.8218	-2.9837	-3.4532	-3.6013	2.0316	0	0	0.010809	na	0.65	0.93684	0.055747	18	0	0	5.0737	2.4368	0.40526	-0.80546	0.062703	0.2	0.35	
-1.2762	-4.5991	-1.069	-1.3127	-1.3659	-1.6189	0.28421	0.058824	0.11111	0.12223	na	0.6	0.9	0.077606	18	0	0	5.0737	3.3526	3.0684	-0.52572	0.0087719	0.3	0.45	
-1.3453	-3.7835	-0.6001	-0.95044	-0.80379	-1.1805	-0.91579	0.125	0.17647	0.1661	na	0.55	0.90526	0.077367	17	0	0	4.7918	3.0684	3.9842	-0.5574	-0.029928	0.25	0.45	
-1.7892	-6.4073	-2.0509	-2.2867	-2.3854	-2.6343	0.95789	0	0	0.0045806	na	0.45	0.74737	0.064033	8	0	0	2.255	1.0579	0.1	-0.82275	0.06652	0.5	0.65	
-0.78792	-3.1702	-2.1511	-2.0346	-2.6734	-2.506	1.8842	0.052632	0.1	0.075192	na	0.6	0.9	0.09033	20	0	0	5.6374	4.4684	2.5842	-0.32138	0.052339	0.3	0.35	
-0.94209	-2.4291	-1.0011	-1.1412	-1.2448	-1.3842	1.8316	0.18182	0.25	0.18967	na	0.45	0.79474	0.095289	12	0	0	3.3824	2.4947	0.66316	-0.40675	0.084795	0.45	0.55	
-0.80608	-3.6594	-1.2268	-1.2827	-1.6031	-1.6337	-2.7053	0.21429	0.24138	0.25168	na	0.7	0.94737	0.091306	29	0	0	8.1742	6.4895	9.1947	-0.31943	-0.051825	0.2	0.25	
-0.99306	-4.4655	-1.4745	-1.5496	-1.8684	-1.9243	2.4421	0.05	0.095238	0.10151	na	0.65	0.90526	0.082016	21	0	0	5.9193	4.3789	1.9368	-0.4033	0.064606	0.3	0.35	
-2.1738	-6.2697	-3.1292	-3.3088	-3.7329	-3.9102	1.3579	0.083333	0.15385	0.086416	na	0.5	0.71053	0.075291	13	0	0	3.6643	1.4684	0.11053	-0.92877	0.05803	0.55	0.6	
-0.45417	-4.5417	-0.731	-0.75528	-0.99389	-0.99454	3.5263	0.11111	0.21429	0.20761	na	0.75	0.95263	0.10758	28	0	0	7.8923	6.9737	3.4474	-0.1804	0.069967	0.2	0.25	
-0.065144	-1.3985	-0.18037	-0.17052	-0.29369	-0.26811	0.85263	0	0	0.070405	na	0.45	0.88947	0.12891	12	0	0	3.3824	3.3211	2.4684	-0.028126	0.039474	0.25	0.3	
